Timestamp,"Date and time","Phase 1 Forward active Energy kWh","Phase 1 Reverse active Energy kWh","Phase 1 Forward reactive Energy kvarh","Phase 1 Reverse reactive Energy kvarh","Phase 2 Forward active Energy kWh","Phase 2 Reverse active Energy kWh","Phase 2 Forward reactive Energy kvarh","Phase 2 Reverse reactive Energy kvarh","Phase 3 Forward active Energy kWh","Phase 3 Reverse active Energy kWh","Phase 3 Forward reactive Energy kvarh","Phase 3 Reverse reactive Energy kvarh","Forward active Energy kWh - Vector balance","Reverse active Energy kWh - Vector balance"
1666722998,"2022-10-25 20:36:38",1.2594,0.7680,0.8760,1.0885,0.8668,0.4769,0.6340,0.7848,0.9826,0.5373,0.6061,0.7269,3.1028,1.7761
1666723597,"2022-10-25 20:46:37",1.2605,0.7680,0.8760,1.1186,0.8668,0.4769,0.6340,0.8094,0.9826,0.5375,0.6061,0.7511,3.1037,1.7761
1666724197,"2022-10-25 20:56:37",1.2616,0.7680,0.8760,1.1489,0.8668,0.4769,0.6340,0.8341,0.9826,0.5377,0.6061,0.7755,3.1046,1.7762
1666724797,"2022-10-25 21:06:37",1.2627,0.7680,0.8760,1.1790,0.8668,0.4769,0.6340,0.8589,0.9826,0.5378,0.6061,0.8001,3.1055,1.7762
1666725398,"2022-10-25 21:16:38",1.2637,0.7680,0.8760,1.2090,0.8668,0.4770,0.6340,0.8837,0.9826,0.5380,0.6061,0.8248,3.1065,1.7763
1666725997,"2022-10-25 21:26:37",1.2648,0.7680,0.8760,1.2394,0.8668,0.4770,0.6340,0.9086,0.9826,0.5381,0.6061,0.8496,3.1074,1.7763
1666726597,"2022-10-25 21:36:37",1.2659,0.7680,0.8760,1.2700,0.8668,0.4770,0.6340,0.9336,0.9826,0.5383,0.6061,0.8744,3.1083,1.7763
1666727197,"2022-10-25 21:46:37",1.2670,0.7680,0.8760,1.3009,0.8668,0.4771,0.6340,0.9588,0.9826,0.5385,0.6061,0.8994,3.1092,1.7763
1666727798,"2022-10-25 21:56:38",1.2681,0.7680,0.8760,1.3317,0.8668,0.4771,0.6340,0.9841,0.9826,0.5386,0.6061,0.9246,3.1102,1.7764
1666728397,"2022-10-25 22:06:37",1.2692,0.7680,0.8760,1.3628,0.8668,0.4772,0.6340,1.0087,0.9826,0.5388,0.6061,0.9499,3.1111,1.7764
1666728997,"2022-10-25 22:16:37",1.2703,0.7680,0.8760,1.3929,0.8668,0.4772,0.6340,1.0334,0.9826,0.5389,0.6061,0.9743,3.1120,1.7764
1666729597,"2022-10-25 22:26:37",1.2714,0.7680,0.8760,1.4229,0.8668,0.4772,0.6340,1.0580,0.9826,0.5391,0.6061,0.9986,3.1129,1.7764
1666730197,"2022-10-25 22:36:37",1.2724,0.7680,0.8760,1.4529,0.8668,0.4773,0.6340,1.0828,0.9826,0.5393,0.6061,1.0229,3.1138,1.7765
1666730797,"2022-10-25 22:46:37",1.2765,0.7680,0.8760,1.4835,0.8668,0.4773,0.6340,1.1077,0.9826,0.5394,0.6061,1.0475,3.1177,1.7765
1666731397,"2022-10-25 22:56:37",1.3816,0.7680,0.8760,1.5143,0.9433,0.4773,0.6340,1.1293,1.0665,0.5394,0.6061,1.0665,3.3833,1.7765
1666731998,"2022-10-25 23:06:38",1.5179,0.7680,0.8760,1.5432,1.0528,0.4773,0.6340,1.1509,1.1867,0.5394,0.6061,1.0831,3.7492,1.7765
1666732597,"2022-10-25 23:16:37",1.6204,0.7680,0.8760,1.5716,1.1377,0.4773,0.6340,1.1731,1.2793,0.5394,0.6061,1.1003,4.0293,1.7765
1666733197,"2022-10-25 23:26:37",1.7139,0.7680,0.8760,1.5994,1.2147,0.4773,0.6340,1.1957,1.3605,0.5394,0.6061,1.1180,4.2809,1.7765
1666733797,"2022-10-25 23:36:37",1.7980,0.7680,0.8760,1.6276,1.2838,0.4773,0.6340,1.2186,1.4322,0.5394,0.6061,1.1367,4.5058,1.7765
1666734398,"2022-10-25 23:46:38",1.8698,0.7680,0.8760,1.6568,1.3408,0.4773,0.6340,1.2420,1.4922,0.5394,0.6061,1.1557,4.6947,1.7765
1666734997,"2022-10-25 23:56:37",1.9372,0.7680,0.8760,1.6862,1.3950,0.4773,0.6340,1.2653,1.5493,0.5394,0.6061,1.1754,4.8733,1.7765
1666735597,"2022-10-26 00:06:37",1.9462,0.7680,0.8760,1.7207,1.3951,0.4773,0.6340,1.2905,1.5508,0.5395,0.6061,1.1999,4.8838,1.7765
1666736198,"2022-10-26 00:16:38",1.9546,0.7680,0.8760,1.7554,1.3951,0.4773,0.6340,1.3157,1.5508,0.5397,0.6061,1.2249,4.8921,1.7765
1666736797,"2022-10-26 00:26:37",1.9630,0.7680,0.8760,1.7901,1.3951,0.4774,0.6340,1.3408,1.5508,0.5398,0.6061,1.2499,4.9003,1.7765
1666737397,"2022-10-26 00:36:37",1.9714,0.7680,0.8760,1.8246,1.3951,0.4774,0.6340,1.3656,1.5508,0.5400,0.6061,1.2742,4.9085,1.7765
1666737997,"2022-10-26 00:46:37",1.9800,0.7680,0.8760,1.8604,1.3951,0.4774,0.6340,1.3913,1.5508,0.5401,0.6061,1.2996,4.9169,1.7765
1666738598,"2022-10-26 00:56:38",1.9885,0.7680,0.8760,1.8958,1.3951,0.4775,0.6340,1.4165,1.5508,0.5403,0.6061,1.3246,4.9252,1.7765
1666739197,"2022-10-26 01:06:37",1.9969,0.7680,0.8760,1.9313,1.3951,0.4775,0.6340,1.4417,1.5508,0.5405,0.6061,1.3496,4.9334,1.7765
1666739797,"2022-10-26 01:16:37",2.0054,0.7680,0.8760,1.9669,1.3951,0.4776,0.6340,1.4670,1.5508,0.5406,0.6061,1.3746,4.9417,1.7765
1666740398,"2022-10-26 01:26:38",2.0976,0.7680,0.8760,1.9983,1.4711,0.4776,0.6340,1.4894,1.6353,0.5407,0.6061,1.3938,5.1943,1.7765
1666740997,"2022-10-26 01:36:37",2.2421,0.7680,0.8760,2.0278,1.5951,0.4776,0.6340,1.5106,1.7726,0.5407,0.6061,1.4094,5.6002,1.7765
1666741597,"2022-10-26 01:46:37",2.3633,0.7680,0.8760,2.0582,1.6970,0.4776,0.6340,1.5317,1.8867,0.5407,0.6061,1.4264,5.9373,1.7765
1666742197,"2022-10-26 01:56:37",2.4515,0.7680,0.8760,2.0904,1.7653,0.4776,0.6340,1.5544,1.9627,0.5407,0.6061,1.4449,6.1698,1.7765
1666742797,"2022-10-26 02:06:37",2.5248,0.7680,0.8760,2.1233,1.8202,0.4776,0.6340,1.5779,2.0244,0.5407,0.6061,1.4645,6.3597,1.7765
1666743397,"2022-10-26 02:16:37",2.5948,0.7680,0.8760,2.1554,1.8731,0.4776,0.6340,1.6012,2.0836,0.5407,0.6061,1.4838,6.5418,1.7765
1666743997,"2022-10-26 02:26:37",2.6223,0.7680,0.8760,2.1893,1.8889,0.4776,0.6340,1.6257,2.1031,0.5407,0.6061,1.5065,6.6046,1.7765
1666744598,"2022-10-26 02:36:38",2.6308,0.7680,0.8760,2.2247,1.8889,0.4776,0.6340,1.6507,2.1031,0.5409,0.6061,1.5312,6.6129,1.7765
1666745197,"2022-10-26 02:46:37",2.6393,0.7680,0.8760,2.2602,1.8889,0.4777,0.6340,1.6757,2.1031,0.5410,0.6061,1.5560,6.6212,1.7765
1666745797,"2022-10-26 02:56:37",2.6478,0.7680,0.8760,2.2955,1.8889,0.4777,0.6340,1.7007,2.1031,0.5412,0.6061,1.5807,6.6295,1.7765
1666746398,"2022-10-26 03:06:38",2.6563,0.7680,0.8760,2.3309,1.8889,0.4777,0.6340,1.7257,2.1031,0.5413,0.6061,1.6055,6.6378,1.7765
1666746997,"2022-10-26 03:16:37",2.6648,0.7680,0.8760,2.3665,1.8889,0.4778,0.6340,1.7507,2.1031,0.5415,0.6061,1.6303,6.6461,1.7765
1666747597,"2022-10-26 03:26:37",2.7143,0.7680,0.8760,2.3998,1.9262,0.4778,0.6340,1.7743,2.1447,0.5416,0.6061,1.6525,6.7743,1.7765
1666748198,"2022-10-26 03:36:38",2.8400,0.7680,0.8760,2.4297,2.0331,0.4778,0.6340,1.7957,2.2634,0.5416,0.6061,1.6695,7.1256,1.7765
1666748797,"2022-10-26 03:46:37",2.9470,0.7680,0.8760,2.4600,2.1218,0.4778,0.6340,1.8170,2.3621,0.5416,0.6061,1.6872,7.4200,1.7765
1666749397,"2022-10-26 03:56:37",3.0220,0.7680,0.8760,2.4919,2.1775,0.4778,0.6340,1.8398,2.4244,0.5416,0.6061,1.7062,7.6131,1.7765
1666749997,"2022-10-26 04:06:37",3.0776,0.7680,0.8760,2.5241,2.2161,0.4778,0.6340,1.8633,2.4694,0.5416,0.6061,1.7259,7.7522,1.7765
1666750597,"2022-10-26 04:16:37",3.0862,0.7680,0.8760,2.5595,2.2161,0.4778,0.6340,1.8881,2.4694,0.5417,0.6061,1.7505,7.7607,1.7765
1666751197,"2022-10-26 04:26:37",3.0947,0.7680,0.8760,2.5951,2.2161,0.4779,0.6340,1.9129,2.4694,0.5419,0.6061,1.7751,7.7690,1.7765
1666751797,"2022-10-26 04:36:37",3.1032,0.7680,0.8760,2.6305,2.2161,0.4779,0.6340,1.9377,2.4694,0.5421,0.6061,1.7996,7.7773,1.7765
1666752398,"2022-10-26 04:46:38",3.1117,0.7680,0.8760,2.6658,2.2161,0.4779,0.6340,1.9625,2.4694,0.5422,0.6061,1.8242,7.7856,1.7765
1666752997,"2022-10-26 04:56:37",3.1202,0.7680,0.8760,2.7011,2.2161,0.4780,0.6340,1.9872,2.4694,0.5424,0.6061,1.8487,7.7938,1.7765
1666753597,"2022-10-26 05:06:37",3.1286,0.7680,0.8760,2.7357,2.2161,0.4780,0.6340,2.0118,2.4694,0.5425,0.6061,1.8732,7.8021,1.7765
1666754197,"2022-10-26 05:16:37",3.1355,0.7680,0.8760,2.7692,2.2161,0.4781,0.6340,2.0364,2.4694,0.5427,0.6061,1.8977,7.8088,1.7765
1666754797,"2022-10-26 05:26:37",3.1366,0.7680,0.8760,2.7998,2.2161,0.4781,0.6340,2.0610,2.4694,0.5429,0.6061,1.9221,7.8097,1.7766
1666755397,"2022-10-26 05:36:37",3.1377,0.7680,0.8760,2.8306,2.2161,0.4782,0.6340,2.0858,2.4694,0.5430,0.6061,1.9466,7.8106,1.7766
1666755997,"2022-10-26 05:46:37",3.1388,0.7680,0.8760,2.8612,2.2161,0.4782,0.6340,2.1105,2.4694,0.5432,0.6061,1.9712,7.8114,1.7766
1666756598,"2022-10-26 05:56:38",3.1399,0.7680,0.8760,2.8915,2.2161,0.4783,0.6340,2.1349,2.4694,0.5434,0.6061,1.9957,7.8123,1.7766
1666757197,"2022-10-26 06:06:37",3.1410,0.7680,0.8760,2.9217,2.2161,0.4783,0.6340,2.1593,2.4694,0.5435,0.6061,2.0200,7.8132,1.7766
1666757797,"2022-10-26 06:16:37",3.1421,0.7680,0.8760,2.9522,2.2161,0.4784,0.6340,2.1839,2.4694,0.5437,0.6061,2.0445,7.8141,1.7766
1666758398,"2022-10-26 06:26:38",3.1432,0.7680,0.8760,2.9827,2.2161,0.4784,0.6340,2.2085,2.4694,0.5439,0.6061,2.0690,7.8150,1.7766
1666758997,"2022-10-26 06:36:37",3.1443,0.7680,0.8760,3.0133,2.2161,0.4785,0.6340,2.2332,2.4694,0.5440,0.6061,2.0935,7.8159,1.7766
1666759597,"2022-10-26 06:46:37",3.1453,0.7680,0.8760,3.0440,2.2161,0.4785,0.6340,2.2580,2.4694,0.5442,0.6061,2.1180,7.8168,1.7767
1666760197,"2022-10-26 06:56:37",3.1464,0.7680,0.8760,3.0744,2.2161,0.4786,0.6340,2.2828,2.4694,0.5444,0.6061,2.1426,7.8177,1.7767
1666760797,"2022-10-26 07:06:37",3.1475,0.7680,0.8760,3.1048,2.2161,0.4786,0.6340,2.3074,2.4694,0.5446,0.6061,2.1671,7.8185,1.7767
1666761397,"2022-10-26 07:16:37",3.1486,0.7680,0.8760,3.1348,2.2161,0.4787,0.6340,2.3318,2.4694,0.5447,0.6061,2.1914,7.8194,1.7767
1666761997,"2022-10-26 07:26:37",3.1497,0.7680,0.8760,3.1648,2.2161,0.4787,0.6340,2.3562,2.4694,0.5449,0.6061,2.2156,7.8203,1.7767
1666762598,"2022-10-26 07:36:38",3.1507,0.7680,0.8760,3.1948,2.2161,0.4787,0.6340,2.3805,2.4694,0.5450,0.6061,2.2397,7.8212,1.7768
1666763197,"2022-10-26 07:46:37",3.1518,0.7680,0.8760,3.2248,2.2161,0.4788,0.6340,2.4049,2.4694,0.5452,0.6061,2.2639,7.8221,1.7768
1666763797,"2022-10-26 07:56:37",3.1529,0.7680,0.8760,3.2554,2.2161,0.4788,0.6340,2.4298,2.4694,0.5454,0.6061,2.2885,7.8230,1.7768
1666764397,"2022-10-26 08:06:37",3.1540,0.7680,0.8760,3.2856,2.2161,0.4789,0.6340,2.4548,2.4694,0.5455,0.6061,2.3131,7.8239,1.7768
1666764997,"2022-10-26 08:16:37",3.1550,0.7680,0.8760,3.3159,2.2161,0.4789,0.6340,2.4798,2.4694,0.5457,0.6061,2.3378,7.8248,1.7769
1666765597,"2022-10-26 08:26:37",3.1561,0.7680,0.8760,3.3463,2.2161,0.4790,0.6340,2.5047,2.4694,0.5459,0.6061,2.3623,7.8257,1.7769
1666766197,"2022-10-26 08:36:37",3.1571,0.7680,0.8760,3.3766,2.2161,0.4790,0.6340,2.5296,2.4694,0.5461,0.6061,2.3867,7.8265,1.7769
1666766798,"2022-10-26 08:46:38",3.1589,0.7680,0.8760,3.4071,2.2161,0.4790,0.6340,2.5546,2.4694,0.5462,0.6061,2.4114,7.8281,1.7770
1666767397,"2022-10-26 08:56:37",3.1600,0.7680,0.8760,3.4382,2.2161,0.4791,0.6340,2.5797,2.4694,0.5464,0.6061,2.4362,7.8290,1.7770
1666767997,"2022-10-26 09:06:37",3.1610,0.7680,0.8760,3.4690,2.2161,0.4791,0.6340,2.6047,2.4694,0.5466,0.6061,2.4611,7.8298,1.7770
1666768598,"2022-10-26 09:16:38",3.1621,0.7680,0.8760,3.4994,2.2161,0.4792,0.6340,2.6300,2.4694,0.5468,0.6061,2.4860,7.8307,1.7770
1666769197,"2022-10-26 09:26:37",3.1631,0.7680,0.8760,3.5298,2.2161,0.4792,0.6340,2.6554,2.4694,0.5469,0.6061,2.5111,7.8316,1.7771
1666769797,"2022-10-26 09:36:37",3.1642,0.7680,0.8760,3.5610,2.2161,0.4793,0.6340,2.6807,2.4694,0.5471,0.6061,2.5363,7.8324,1.7771
1666770397,"2022-10-26 09:46:37",3.1653,0.7680,0.8760,3.5923,2.2161,0.4793,0.6340,2.7059,2.4694,0.5473,0.6061,2.5613,7.8333,1.7771
1666770997,"2022-10-26 09:56:37",3.1664,0.7680,0.8760,3.6226,2.2161,0.4794,0.6340,2.7304,2.4694,0.5475,0.6061,2.5857,7.8342,1.7772
1666771597,"2022-10-26 10:06:37",3.1675,0.7680,0.8760,3.6534,2.2161,0.4794,0.6340,2.7552,2.4694,0.5476,0.6061,2.6103,7.8351,1.7772
1666772197,"2022-10-26 10:16:37",3.1914,0.7680,0.8760,3.6858,2.2296,0.4795,0.6340,2.7793,2.4852,0.5478,0.6061,2.6337,7.8882,1.7772
1666772798,"2022-10-26 10:26:38",3.3029,0.7680,0.8760,3.7159,2.3229,0.4795,0.6340,2.8002,2.5910,0.5478,0.6061,2.6501,8.1987,1.7772
1666773397,"2022-10-26 10:36:37",3.4191,0.7680,0.8760,3.7468,2.4199,0.4795,0.6340,2.8209,2.7013,0.5478,0.6061,2.6671,8.5223,1.7772
1666773997,"2022-10-26 10:46:37",3.5056,0.7680,0.8760,3.7791,2.4850,0.4795,0.6340,2.8425,2.7773,0.5478,0.6061,2.6841,8.7498,1.7772
1666774597,"2022-10-26 10:56:37",3.5772,0.7680,0.8760,3.8097,2.5362,0.4795,0.6340,2.8651,2.8352,0.5478,0.6061,2.7013,8.9306,1.7772
1666775197,"2022-10-26 11:06:37",3.6361,0.7680,0.8760,3.8404,2.5782,0.4795,0.6340,2.8877,2.8839,0.5478,0.6061,2.7198,9.0802,1.7772
1666775797,"2022-10-26 11:16:37",3.6448,0.7680,0.8760,3.8749,2.5782,0.4795,0.6340,2.9124,2.8840,0.5479,0.6061,2.7443,9.0889,1.7772
1666776397,"2022-10-26 11:26:37",3.6534,0.7680,0.8760,3.9098,2.5782,0.4795,0.6340,2.9371,2.8840,0.5481,0.6061,2.7689,9.0972,1.7772
1666776998,"2022-10-26 11:36:38",3.6618,0.7680,0.8760,3.9442,2.5782,0.4796,0.6340,2.9614,2.8840,0.5482,0.6061,2.7932,9.1054,1.7772
1666777597,"2022-10-26 11:46:37",3.6703,0.7680,0.8760,3.9788,2.5782,0.4797,0.6340,2.9859,2.8840,0.5484,0.6061,2.8176,9.1137,1.7772
1666778197,"2022-10-26 11:56:37",3.7664,0.7680,0.8760,4.0103,2.6539,0.4797,0.6340,3.0070,2.9718,0.5484,0.6061,2.8343,9.3733,1.7772
1666778797,"2022-10-26 12:06:37",3.8529,0.7680,0.8760,4.0426,2.7194,0.4797,0.6340,3.0287,3.0470,0.5484,0.6061,2.8520,9.6005,1.7772
1666779398,"2022-10-26 12:16:38",3.9134,0.7680,0.8760,4.0742,2.7618,0.4797,0.6340,3.0514,3.0966,0.5484,0.6061,2.8708,9.7530,1.7772
1666779997,"2022-10-26 12:26:37",3.9223,0.7680,0.8760,4.1089,2.7618,0.4797,0.6340,3.0763,3.0967,0.5485,0.6061,2.8955,9.7618,1.7772
1666780597,"2022-10-26 12:36:37",3.9245,0.7680,0.8760,4.1399,2.7618,0.4797,0.6340,3.1011,3.0967,0.5487,0.6061,2.9200,9.7639,1.7773
1666781198,"2022-10-26 12:46:38",3.9256,0.7680,0.8760,4.1695,2.7618,0.4797,0.6340,3.1251,3.0967,0.5488,0.6061,2.9439,9.7648,1.7773
1666781797,"2022-10-26 12:56:37",3.9267,0.7680,0.8760,4.1991,2.7618,0.4798,0.6340,3.1489,3.0967,0.5490,0.6061,2.9676,9.7657,1.7773
1666782397,"2022-10-26 13:06:37",3.9277,0.7680,0.8760,4.2288,2.7618,0.4798,0.6340,3.1728,3.0967,0.5491,0.6061,2.9914,9.7666,1.7773
1666782997,"2022-10-26 13:16:37",3.9288,0.7680,0.8760,4.2583,2.7618,0.4798,0.6340,3.1966,3.0967,0.5493,0.6061,3.0149,9.7675,1.7773
1666783598,"2022-10-26 13:26:38",3.9299,0.7680,0.8760,4.2882,2.7618,0.4799,0.6340,3.2207,3.0967,0.5495,0.6061,3.0389,9.7684,1.7773
1666784197,"2022-10-26 13:36:37",3.9310,0.7680,0.8760,4.3188,2.7618,0.4799,0.6340,3.2453,3.0967,0.5496,0.6061,3.0632,9.7692,1.7774
1666784797,"2022-10-26 13:46:37",3.9321,0.7680,0.8760,4.3495,2.7618,0.4800,0.6340,3.2700,3.0967,0.5498,0.6061,3.0875,9.7701,1.7774
1666785398,"2022-10-26 13:56:38",3.9331,0.7680,0.8760,4.3803,2.7618,0.4800,0.6340,3.2947,3.0967,0.5500,0.6061,3.1118,9.7710,1.7774
1666785997,"2022-10-26 14:06:37",3.9342,0.7680,0.8760,4.4109,2.7618,0.4800,0.6340,3.3194,3.0967,0.5502,0.6061,3.1362,9.7719,1.7774
1666786597,"2022-10-26 14:16:37",3.9353,0.7680,0.8760,4.4408,2.7618,0.4801,0.6340,3.3437,3.0967,0.5503,0.6061,3.1602,9.7728,1.7774
1666787197,"2022-10-26 14:26:37",3.9364,0.7680,0.8760,4.4709,2.7618,0.4801,0.6340,3.3681,3.0967,0.5505,0.6061,3.1842,9.7736,1.7774
1666787797,"2022-10-26 14:36:37",3.9374,0.7680,0.8760,4.5017,2.7618,0.4802,0.6340,3.3930,3.0967,0.5507,0.6061,3.2090,9.7745,1.7775
1666788397,"2022-10-26 14:46:37",3.9385,0.7680,0.8760,4.5327,2.7618,0.4802,0.6340,3.4181,3.0967,0.5509,0.6061,3.2339,9.7754,1.7775
1666788997,"2022-10-26 14:56:37",3.9396,0.7680,0.8760,4.5639,2.7618,0.4803,0.6340,3.4432,3.0967,0.5510,0.6061,3.2590,9.7763,1.7776
1666789598,"2022-10-26 15:06:38",3.9407,0.7680,0.8760,4.5951,2.7618,0.4803,0.6340,3.4684,3.0967,0.5512,0.6061,3.2840,9.7772,1.7776
1666790197,"2022-10-26 15:16:37",3.9418,0.7680,0.8760,4.6265,2.7618,0.4804,0.6340,3.4936,3.0967,0.5514,0.6061,3.3091,9.7781,1.7776
1666790797,"2022-10-26 15:26:37",3.9429,0.7680,0.8760,4.6573,2.7618,0.4804,0.6340,3.5185,3.0967,0.5516,0.6061,3.3339,9.7789,1.7776
1666791398,"2022-10-26 15:36:38",3.9439,0.7680,0.8760,4.6880,2.7618,0.4805,0.6340,3.5432,3.0967,0.5517,0.6061,3.3586,9.7798,1.7777
1666791997,"2022-10-26 15:46:37",3.9450,0.7680,0.8760,4.7189,2.7618,0.4806,0.6340,3.5680,3.0967,0.5519,0.6061,3.3834,9.7807,1.7777
1666792597,"2022-10-26 15:56:37",3.9461,0.7680,0.8760,4.7498,2.7618,0.4806,0.6340,3.5927,3.0967,0.5521,0.6061,3.4081,9.7816,1.7777
1666793197,"2022-10-26 16:06:37",3.9472,0.7680,0.8760,4.7803,2.7618,0.4807,0.6340,3.6173,3.0967,0.5523,0.6061,3.4331,9.7824,1.7777
1666793798,"2022-10-26 16:16:38",4.0065,0.7680,0.8760,4.8127,2.8053,0.4807,0.6340,3.6395,3.1476,0.5523,0.6061,3.4541,9.9362,1.7777
1666794397,"2022-10-26 16:26:37",4.1285,0.7680,0.8760,4.8429,2.9090,0.4807,0.6340,3.6605,3.2639,0.5523,0.6061,3.4712,10.2781,1.7777
1666794997,"2022-10-26 16:36:37",4.2511,0.7680,0.8760,4.8741,3.0130,0.4807,0.6340,3.6805,3.3829,0.5523,0.6061,3.4885,10.6237,1.7777
1666795598,"2022-10-26 16:46:38",4.3471,0.7680,0.8760,4.9053,3.0899,0.4807,0.6340,3.7016,3.4707,0.5523,0.6061,3.5061,10.8844,1.7777
1666796197,"2022-10-26 16:56:37",4.4216,0.7680,0.8760,4.9378,3.1429,0.4807,0.6340,3.7232,3.5331,0.5523,0.6061,3.5231,11.0743,1.7777
1666796797,"2022-10-26 17:06:37",4.4912,0.7680,0.8760,4.9705,3.1920,0.4807,0.6340,3.7452,3.5912,0.5523,0.6061,3.5403,11.2511,1.7777
1666797398,"2022-10-26 17:16:38",4.5026,0.7680,0.8760,5.0045,3.1939,0.4807,0.6340,3.7695,3.5951,0.5524,0.6061,3.5640,11.2683,1.7777
1666797997,"2022-10-26 17:26:37",4.5066,0.7680,0.8760,5.0364,3.1939,0.4808,0.6340,3.7936,3.5951,0.5526,0.6061,3.5883,11.2721,1.7778
1666798597,"2022-10-26 17:36:37",4.5077,0.7680,0.8760,5.0663,3.1939,0.4808,0.6340,3.8176,3.5951,0.5527,0.6061,3.6126,11.2730,1.7778
1666799198,"2022-10-26 17:46:38",4.5087,0.7680,0.8760,5.0958,3.1939,0.4809,0.6340,3.8417,3.5951,0.5529,0.6061,3.6368,11.2739,1.7778
1666799797,"2022-10-26 17:56:37",4.5098,0.7680,0.8760,5.1254,3.1939,0.4809,0.6340,3.8658,3.5951,0.5530,0.6061,3.6608,11.2748,1.7778
1666800397,"2022-10-26 18:06:37",4.5109,0.7680,0.8760,5.1554,3.1939,0.4810,0.6340,3.8903,3.5951,0.5532,0.6061,3.6852,11.2756,1.7779
1666800997,"2022-10-26 18:16:37",4.5119,0.7680,0.8760,5.1858,3.1939,0.4810,0.6340,3.9149,3.5951,0.5534,0.6061,3.7095,11.2765,1.7779
1666801597,"2022-10-26 18:26:37",4.5130,0.7680,0.8760,5.2161,3.1939,0.4811,0.6340,3.9391,3.5951,0.5535,0.6061,3.7338,11.2774,1.7779
1666802197,"2022-10-26 18:36:37",4.5141,0.7680,0.8760,5.2463,3.1939,0.4811,0.6340,3.9634,3.5951,0.5537,0.6061,3.7580,11.2782,1.7779
1666802797,"2022-10-26 18:46:37",4.5152,0.7680,0.8760,5.2764,3.1939,0.4812,0.6340,3.9877,3.5951,0.5539,0.6061,3.7820,11.2791,1.7779
1666803398,"2022-10-26 18:56:38",4.5163,0.7680,0.8760,5.3065,3.1939,0.4812,0.6340,4.0121,3.5951,0.5541,0.6061,3.8059,11.2800,1.7780
1666803997,"2022-10-26 19:06:37",4.5173,0.7680,0.8760,5.3367,3.1939,0.4813,0.6340,4.0366,3.5951,0.5543,0.6061,3.8300,11.2809,1.7780
1666804597,"2022-10-26 19:16:37",4.5184,0.7680,0.8760,5.3671,3.1939,0.4813,0.6340,4.0610,3.5951,0.5544,0.6061,3.8541,11.2818,1.7781
1666805198,"2022-10-26 19:26:38",4.5195,0.7680,0.8760,5.3973,3.1939,0.4814,0.6340,4.0854,3.5951,0.5546,0.6061,3.8782,11.2827,1.7781
1666805797,"2022-10-26 19:36:37",4.5206,0.7680,0.8760,5.4275,3.1939,0.4814,0.6340,4.1098,3.5951,0.5548,0.6061,3.9022,11.2836,1.7781
1666806397,"2022-10-26 19:46:37",4.5217,0.7680,0.8760,5.4578,3.1939,0.4815,0.6340,4.1343,3.5951,0.5550,0.6061,3.9266,11.2845,1.7782
1666806998,"2022-10-26 19:56:38",4.5228,0.7680,0.8760,5.4883,3.1939,0.4815,0.6340,4.1589,3.5951,0.5551,0.6061,3.9513,11.2854,1.7782
1666807597,"2022-10-26 20:06:37",4.5238,0.7680,0.8760,5.5183,3.1939,0.4816,0.6340,4.1836,3.5951,0.5553,0.6061,3.9758,11.2863,1.7783
1666808197,"2022-10-26 20:16:37",4.5249,0.7680,0.8760,5.5483,3.1939,0.4816,0.6340,4.2084,3.5951,0.5555,0.6061,4.0005,11.2872,1.7783
1666808798,"2022-10-26 20:26:38",4.5259,0.7680,0.8760,5.5783,3.1939,0.4817,0.6340,4.2331,3.5951,0.5556,0.6061,4.0253,11.2881,1.7783
1666809397,"2022-10-26 20:36:37",4.5270,0.7680,0.8760,5.6082,3.1939,0.4817,0.6340,4.2578,3.5951,0.5558,0.6061,4.0499,11.2889,1.7783
1666809997,"2022-10-26 20:46:37",4.5281,0.7680,0.8760,5.6384,3.1939,0.4818,0.6340,4.2826,3.5951,0.5559,0.6061,4.0744,11.2898,1.7784
1666810597,"2022-10-26 20:56:37",4.5291,0.7680,0.8760,5.6687,3.1939,0.4818,0.6340,4.3074,3.5951,0.5561,0.6061,4.0989,11.2907,1.7784
1666811198,"2022-10-26 21:06:38",4.5302,0.7680,0.8760,5.6993,3.1939,0.4819,0.6340,4.3322,3.5951,0.5563,0.6061,4.1235,11.2916,1.7784
1666811797,"2022-10-26 21:16:37",4.5313,0.7680,0.8760,5.7299,3.1939,0.4819,0.6340,4.3570,3.5951,0.5565,0.6061,4.1482,11.2925,1.7784
1666812397,"2022-10-26 21:26:37",4.5324,0.7680,0.8760,5.7605,3.1939,0.4819,0.6340,4.3818,3.5951,0.5566,0.6061,4.1729,11.2934,1.7784
1666812998,"2022-10-26 21:36:38",4.5335,0.7680,0.8760,5.7912,3.1939,0.4820,0.6340,4.4067,3.5951,0.5568,0.6061,4.1977,11.2943,1.7785
1666813597,"2022-10-26 21:46:37",4.5346,0.7680,0.8760,5.8221,3.1939,0.4820,0.6340,4.4318,3.5951,0.5570,0.6061,4.2226,11.2951,1.7785
1666814197,"2022-10-26 21:56:37",4.5356,0.7680,0.8760,5.8529,3.1939,0.4821,0.6340,4.4568,3.5951,0.5571,0.6061,4.2476,11.2961,1.7786
1666814798,"2022-10-26 22:06:38",4.5437,0.7680,0.8760,5.8853,3.1942,0.4821,0.6340,4.4821,3.5955,0.5573,0.6061,4.2726,11.3047,1.7786
